participant_id,fitted,n_transitions,skill_A_i,skill_A_ic,ridge_alpha,spectral_radius,lambda1_real,lambda1_imag,lambda2_mag,complex_pair,dominant_feature,half_life_bins,oscillation_period_bins,loading_choice_prop_A,loading_reward_rate,loading_switch_rate
sim-participant-001,True,303,0.5150901731881973,0.4763623994927061,10.0,0.09595464610147354,-0.09595464610147354,0.0,0.03618690472539574,True,switch rate,0.29572644005898635,,0.27209166808714647,-0.47441944763852645,0.8371931150337475
sim-participant-002,True,303,0.4378109918571137,0.41115765390578773,0.01,0.7288758899068949,0.7288758899068949,0.0,0.10666890394027662,True,P(A),2.191757207109946,,-0.9826729698672012,0.12897331467170667,-0.1331154325950514
sim-participant-003,True,303,0.38295187635144057,0.36543612947216564,10.0,0.7553116268489695,0.7553116268489695,0.0,0.1396965675766315,True,P(A),2.470013420899163,,-0.9967274304797443,-0.0033375583622514597,-0.08076688698609802
sim-participant-004,True,303,0.2554377256118344,0.28638327946098685,0.1,0.6956052894858487,0.6956052894858487,0.0,0.30921713025203057,False,P(A),1.9096389708901165,,-0.9769488343362663,0.19567752737662014,-0.08533041877772961
sim-participant-005,True,303,0.4100866150157453,0.40242610370293297,0.01,0.5955427377594901,0.5955427377594901,0.0,0.05334497313202229,True,P(A),1.337393568586776,,-0.983372764785089,0.1557810459264657,-0.09332883374920337
sim-participant-006,True,303,0.3740911809992733,0.38360739543505495,0.01,0.5839148704115038,0.5839148704115038,0.0,0.2483916867055458,False,P(A),1.2883774755409074,,-0.9025499687604093,0.41397122220950017,-0.11845413067072402
sim-participant-007,True,303,0.35255385646073867,0.3453934200766058,10.0,0.6973514776270555,0.6973514776270555,0.0,0.2627420232845058,False,P(A),1.9229211984064922,,0.9932452515222606,0.11403530896739947,-0.02144338213041566
sim-participant-008,True,303,0.34891401868683847,0.29079264139628913,0.01,0.7141214941805196,0.7141214941805196,0.0,0.303638637451136,False,P(A),2.0586359098507416,,0.9974871002709171,0.06402864191124813,-0.030328498283272925
