participant_id,comparison,condition_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
681b781064a5701a5ceee3bc,diff_color_same_contingency,B1vA2,green,left_rich,0.8422029358889594,16.840159055161436,16.840159055161436,0.4451674003875165,0.38389942653949893,0.521190447679599
6931bc7a9286300ba24d7703,same_color_diff_contingency,A1vB1,blue,left_rich,0.6637462931597561,32.28904692199271,64.57809384398541,0.512240888982559,0.05137035790207514,0.8054689714799554
6931bc7a9286300ba24d7703,diff_color_same_contingency,A1vB1,blue,left_rich,0.9926805343937736,13.391944052658216,26.78388810531643,0.18887387547825274,0.18887387547825274,0.5225266785313158
6931bc7a9286300ba24d7703,same_color_diff_contingency,A1vB1,green,right_rich,0.05123786551777036,42.758141345813534,85.51628269162707,0.9092582201058627,0.032100777735276975,1.3844119172381943
6931bc7a9286300ba24d7703,diff_color_same_contingency,A1vB1,green,right_rich,0.8079158724694693,19.90423875880767,39.80847751761532,0.2081434556450509,0.2081434556450509,1.0342057655675665
6931bc7a9286300ba24d7703,same_color_diff_contingency,B1vA2,blue,right_rich,0.6371910382570405,35.871891625889454,71.74378325177891,0.5036980261485466,0.04282749506806274,0.582184096651282
6931bc7a9286300ba24d7703,diff_color_same_contingency,B1vA2,blue,right_rich,0.5007352652565927,36.24665839201824,72.49331678403648,0.5086904555651528,0.04781992448466896,0.695201994131777
6931bc7a9286300ba24d7703,same_color_diff_contingency,B1vA2,green,left_rich,0.011528912707009653,32.623471235307846,65.24694247061569,0.19242430889565892,0.19242430889565892,1.1665707503830902
6931bc7a9286300ba24d7703,diff_color_same_contingency,B1vA2,green,left_rich,0.9903846691237455,24.64415067480166,49.28830134960332,0.19741673831226514,0.19741673831226514,0.7257931491292894
697aa4b8d2b6c1b3b9d7ae2c,same_color_diff_contingency,A1vB1,blue,right_rich,0.03220946369190221,43.890472596570675,87.78094519314135,0.11723019023096526,0.11723019023096526,1.7370890367215188
697aa4b8d2b6c1b3b9d7ae2c,diff_color_same_contingency,A1vB1,blue,right_rich,0.24594812825178997,36.5585715585279,73.11714226328216,0.19584248298065915,0.19584248298065915,1.4110028855425654
697aa4b8d2b6c1b3b9d7ae2c,same_color_diff_contingency,A1vB1,green,left_rich,0.8417955355269445,14.80657233275766,14.80657233275766,0.12050754071667846,0.10530278366503604,1.3010203930966826
697aa4b8d2b6c1b3b9d7ae2c,diff_color_same_contingency,A1vB1,green,left_rich,0.6758467051922588,0.8122792029495839,0.8122792029495839,0.194899816461769,0.18391507641472993,1.6490980936834345
697aa4b8d2b6c1b3b9d7ae2c,same_color_diff_contingency,B1vA2,blue,left_rich,0.9837699300337022,7.834456787334964,15.668913574669904,0.09547576223015763,0.09547576223015763,0.7349880058047967
697aa4b8d2b6c1b3b9d7ae2c,diff_color_same_contingency,B1vA2,blue,left_rich,0.996892700379617,1.0752106296441393,2.1504212592882492,0.004575663229622606,0.004575663229622606,0.5407718855531264
697aa4b8d2b6c1b3b9d7ae2c,same_color_diff_contingency,B1vA2,green,right_rich,0.9110378399958353,9.83759063251357,19.67518126502712,0.0831879559793165,0.0831879559793165,0.5150094242263938
697aa4b8d2b6c1b3b9d7ae2c,diff_color_same_contingency,B1vA2,green,right_rich,0.8837404725484732,6.36567349466691,12.731346989333797,0.17408805497985153,0.17408805497985153,0.33854226086271816
698078075d3326e1b30bd1c3,same_color_diff_contingency,A1vB1,blue,left_rich,0.957517785802974,5.674988369428926,5.674988369428926,0.5289345350827143,0.15427978928067662,0.7395519041960212
698078075d3326e1b30bd1c3,diff_color_same_contingency,A1vB1,blue,left_rich,0.16782118684846678,79.23161828570422,79.23161828570422,0.7340181488024331,0.08988479965436474,0.6122980689394841
698078075d3326e1b30bd1c3,same_color_diff_contingency,A1vB1,green,right_rich,0.09652992099970552,84.0686801588475,84.0686801588475,0.6508505113990933,0.11688011839877688,0.9609490217788581
698078075d3326e1b30bd1c3,diff_color_same_contingency,A1vB1,green,right_rich,0.9765057703706378,12.439719720235164,12.439719720235164,0.4625221184784589,0.1272844705362645,0.4033291561182134
698078075d3326e1b30bd1c3,same_color_diff_contingency,B1vA2,blue,right_rich,0.5023312235452624,44.8995425604227,89.7990851208454,0.027447968498114345,0.027447968498114345,0.8103307769928152
698078075d3326e1b30bd1c3,diff_color_same_contingency,B1vA2,blue,right_rich,0.7532513811828574,1.5825067750813584,1.5825067750813584,0.26271819091781956,0.08278226474330186,0.324671055597714
698078075d3326e1b30bd1c3,same_color_diff_contingency,B1vA2,green,left_rich,0.5729773203664773,54.0632067182293,54.0632067182293,0.4855795376861749,0.3269468536783432,0.925818315334823
698078075d3326e1b30bd1c3,diff_color_same_contingency,B1vA2,green,left_rich,0.15868311016974934,35.582753158284056,71.16550546279447,0.21671662043692702,0.21671662043692702,0.8088978119169452
69825ba5f82e6ac78f401931,same_color_diff_contingency,A1vB1,blue,right_rich,0.6371262749380586,45.89479748015199,45.89479748015199,0.44219516768656575,0.004196996728160651,0.7917769645389683
69825ba5f82e6ac78f401931,diff_color_same_contingency,A1vB1,blue,right_rich,0.970290890385859,1.3442458169035574,1.3442458169035574,0.2625476761366131,0.15023835313065867,0.26988059229302164
69825ba5f82e6ac78f401931,same_color_diff_contingency,A1vB1,green,left_rich,0.2822124758850338,65.4530369462033,65.4530369462033,0.5684033917663444,0.21738633066827137,0.9587296619923257
69825ba5f82e6ac78f401931,diff_color_same_contingency,A1vB1,green,left_rich,0.11992913945751409,31.846242403735467,31.846242403735467,0.5884078593459982,0.07134497426577335,0.9655056212292846
69825ba5f82e6ac78f401931,same_color_diff_contingency,B1vA2,blue,left_rich,0.6786643195078605,46.80523487242496,46.80523487242496,0.40458386865924656,0.05881310891919472,0.834238219560187
69825ba5f82e6ac78f401931,diff_color_same_contingency,B1vA2,blue,left_rich,0.9688971223713225,14.32748759219498,14.32748759219498,0.17379637819698565,0.11577424368591932,0.6170295680746327
69825ba5f82e6ac78f401931,same_color_diff_contingency,B1vA2,green,right_rich,0.6370808068193543,50.42551456848836,50.42551456848836,0.269616675009565,0.2618156000884173,0.5336705318660804
