session_id,trial_index,participant_id,prolific_pid,study_id,experiment_version,timestamp_utc,elapsed_time_ms,block_index,trial_in_block,response_time_ms,ici_ms,chosen_option,previous_option,switched,run_length,reward_outcome,points_earned,cumulative_points,vi_a_ms,vi_b_ms,rate_a_per_s,rate_b_per_s,richness_a,richness_b,effective_rate_a_per_s,effective_rate_b_per_s,cod_active,reinforcer_withheld_by_cod,part,physical_context_id,context_color,context_pattern,functional_contingency_id,exposure_number,reversal_stage,trials_since_context_switch,perturbation_active,perturbation_type,perturbation_id,perturbation_repetition,trials_since_perturbation_onset,trials_since_perturbation_offset,page_visible,fullscreen_active,focus_lost_count,browser_width,browser_height,input_method
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1237,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:19.574+00,355837,12,77,165,165,A,A,0,14,0,0,194,4069,1002,0.245737142889841,0.99791428572791,0.0860080000114443,0.349270000004768,0.0211353601884817,0.348541522580945,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,77,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1238,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:19.751+00,356014,12,78,177,177,A,A,0,15,0,0,194,41469,954,0.0241142857142862,1.04842857142857,0.00844000000000017,0.36695,0.00020352457142858,0.384720864285714,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,78,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1239,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:19.902+00,356166,12,79,152,152,A,A,0,16,0,0,194,-1,916,0,1.09174285718373,0,0.382110000014305,0,0.417165863174092,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,79,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1240,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:20.062+00,356325,12,80,160,160,B,A,1,1,0,0,194,9132,1259,0.109508571461269,0.794514285768781,0.0383280000114441,0.278080000019074,0.00419724452822074,0.220938532601737,1,1,reversal,blue,#2E5C8A,stripes,A_rich,2,2,80,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1241,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:20.355+00,356618,12,81,293,293,B,B,0,2,0,0,194,3224,1868,0.310217142759051,0.535285714285714,0.108575999965668,0.18735,0.0336821364815562,0.100285778571429,1,1,reversal,blue,#2E5C8A,stripes,A_rich,2,2,81,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1242,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:20.642+00,356905,12,82,287,287,B,B,0,3,1,1,195,1972,3643,0.507222857175554,0.274514285768781,0.177528000011444,0.0960800000190735,0.0900462593944665,0.0263753325819005,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,82,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1243,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:20.931+00,357194,12,83,289,289,B,B,0,4,0,0,195,1418,70423,0.705325714220319,0.014200000013624,0.246863999977112,0.00497000000476841,0.174119527099141,7.05740001354228e-05,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,83,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1244,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:21.082+00,357346,12,84,152,152,B,B,0,5,0,0,195,1236,-1,0.809280000032697,0,0.283248000011444,0,0.229226941458523,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,84,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1245,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:21.233+00,357497,12,85,151,151,B,B,0,6,0,0,195,1096,-1,0.912754285648891,0,0.319463999977112,0,0.291592135089646,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,85,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1246,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:21.515+00,357778,12,86,281,281,B,B,0,7,0,0,195,905,-1,1.10557714282445,0,0.386951999988556,0,0.427805286557552,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,86,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1247,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:21.746+00,358010,12,87,232,232,A,B,1,1,0,0,195,1085,15106,0.9216,0.0662000000136239,0.32256,0.0231700000047684,0.297271296,0.00153385400063133,1,1,reversal,blue,#2E5C8A,stripes,A_rich,2,2,87,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1248,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:21.905+00,358169,12,88,159,159,B,A,1,1,0,0,195,970,-1,1.03069714279175,0,0.360743999977112,0,0.371817810055675,0,1,1,reversal,blue,#2E5C8A,stripes,A_rich,2,2,88,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1249,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:22.094+00,358357,12,89,189,189,B,B,0,2,0,0,195,862,-1,1.16002285717555,0,0.406008000011444,0,0.470978560209408,0,1,1,reversal,blue,#2E5C8A,stripes,A_rich,2,2,89,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1250,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:22.258+00,358522,12,90,164,164,B,B,0,3,0,0,195,786,-1,1.27268571428571,0,0.44544,0,0.566905124571428,0,1,1,reversal,blue,#2E5C8A,stripes,A_rich,2,2,90,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1251,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:22.409+00,358673,12,91,151,151,B,B,0,4,0,0,195,727,-1,1.37615999990191,0,0.481655999965668,0,0.662835720865506,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,91,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1252,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:22.588+00,358851,12,92,179,179,B,B,0,5,0,0,195,667,-1,1.49869714279175,0,0.524543999977112,0,0.786132594034252,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,92,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1253,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:22.772+00,359036,12,93,184,184,B,B,0,6,0,0,195,615,-1,1.62507428561619,0,0.568775999965668,0,0.924303251819843,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,93,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1254,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:22.946+00,359210,12,94,174,174,B,B,0,7,0,0,195,573,-1,1.7443199999673,0,0.610511999988556,0,1.06492829180008,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,94,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1255,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:23.106+00,359370,12,95,160,160,B,B,0,8,0,0,195,539,-1,1.85403428568159,0,0.648911999988556,0,1.20310509636899,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,95,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1256,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:23.286+00,359550,12,96,180,180,B,B,0,9,0,0,195,506,-1,1.97766857136318,0,0.692183999977112,0,1.36891054235518,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,96,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1257,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:23.469+00,359733,12,97,183,183,B,B,0,10,0,0,195,475,-1,2.10308571428571,0,0.73608,0,1.54803933257143,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,97,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1258,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:23.661+00,359924,12,98,191,191,B,B,0,11,0,0,195,448,-1,2.23426285711016,0,0.781991999988556,0,1.74717568013172,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,98,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1259,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:23.83+00,360094,12,99,170,170,B,B,0,12,0,0,195,425,-1,2.35076571431841,0,0.822768000011444,0,1.93413480526523,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,2,2,99,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1260,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:24.014+00,360278,13,0,184,184,B,,0,1,1,1,196,487,561,2.05254285710199,1.78324571418762,0.718389999985695,0.624135999965668,1.47452626308413,1.11298784700898,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,0,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1261,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:24.196+00,360460,13,1,182,182,B,B,0,2,1,1,197,475,639,2.1044571428299,1.56498285707746,0.736559999990463,0.547743999977112,1.55005895310272,0.857209970031218,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,1,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1262,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:24.362+00,360626,13,2,166,166,B,B,0,3,1,1,198,465,748,2.152,1.33622857142857,0.7532,0.46768,1.6208864,0.624927378285714,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,2,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1263,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:24.56+00,360823,13,3,197,197,B,B,0,4,1,1,199,453,886,2.20839999995913,1.12873142847334,0.772939999985695,0.395055999965668,1.70696069593682,0.445912123168211,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,3,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1264,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:24.741+00,361004,13,4,181,181,B,B,0,5,0,0,199,442,1099,2.26008571427209,0.909919999967303,0.791029999995232,0.318471999988556,1.78779560254987,0.289784042219174,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,4,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1265,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:24.895+00,361159,13,5,155,155,A,B,1,1,0,0,199,510,984,1.96139999995913,1.01593142847334,0.686489999985695,0.355575999965668,1.34648148594388,0.361240833575956,1,1,reversal,green,#2E7D5B,plain,B_rich,3,2,5,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1266,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:25.063+00,361327,13,6,168,168,A,A,0,2,0,0,199,600,884,1.66657142857143,1.1312,0.5833,0.39592,0.972111114285714,0.447864704,1,1,reversal,green,#2E7D5B,plain,B_rich,3,2,6,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1267,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:25.262+00,361525,13,7,198,198,A,A,0,3,0,0,199,724,789,1.38039999995913,1.26724571418762,0.483139999985695,0.443535999965668,0.666926455960506,0.562069095044414,1,1,reversal,green,#2E7D5B,plain,B_rich,3,2,7,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1268,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:25.454+00,361718,13,8,192,192,A,A,0,4,1,1,200,915,715,1.09248571423122,1.39910857129778,0.382369999980926,0.489687999954224,0.417733762529753,0.685126677997622,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,8,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1269,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:25.655+00,361918,13,9,200,200,A,A,0,5,0,0,200,1239,651,0.806885714258466,1.53652571422032,0.282409999990463,0.537783999977112,0.227872594556038,0.826318944661092,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,9,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1270,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:25.818+00,362081,13,10,163,163,A,A,0,6,1,1,201,1958,607,0.510628571374076,1.64836571415493,0.178719999980926,0.576927999954224,0.0912595382662353,0.950988334660517,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,10,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1271,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:26.028+00,362291,13,11,210,210,A,A,0,7,1,1,202,4391,558,0.227742857115609,1.79229714279175,0.0797099999904632,0.627303999977112,0.0181533831385133,1.12431516682081,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,11,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1272,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:26.241+00,362504,13,12,213,213,A,A,0,8,0,0,202,-1,516,0,1.93862857142857,0,0.67852,0,1.31539825828571,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,12,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1273,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:26.421+00,362685,13,13,180,180,A,A,0,9,0,0,202,-1,485,0,2.06226285711016,0,0.721791999988556,0,1.48852483213566,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,13,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1274,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:26.625+00,362889,13,14,204,204,A,A,0,10,0,0,202,-1,454,0,2.20201142850603,0,0.770703999977112,0,1.69709901594491,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,14,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1275,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:26.808+00,363071,13,15,183,183,A,A,0,11,0,0,202,-1,430,0,2.32735999990191,0,0.814575999965668,0,1.89581159920019,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,15,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1276,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:26.993+00,363257,13,16,185,185,A,A,0,12,0,0,202,-1,407,0,2.45435428564889,0,0.859023999977112,0,2.10834923581908,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,16,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1277,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:27.194+00,363457,13,17,201,201,A,A,0,13,0,0,202,-1,386,0,2.59204571418762,0,0.907215999965668,0,2.35154534455345,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,17,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1278,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:27.392+00,363655,13,18,198,198,A,A,0,14,0,0,202,-1,367,0,2.72761142850603,0,0.954663999977112,0,2.60395243672086,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,18,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1279,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:27.581+00,363845,13,19,190,190,A,A,0,15,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,19,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1280,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:27.791+00,364055,13,20,210,210,A,A,0,16,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,20,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1281,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:27.989+00,364252,13,21,198,198,A,A,0,17,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,21,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1282,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:28.187+00,364450,13,22,198,198,A,A,0,18,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,22,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1283,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:28.377+00,364641,13,23,190,190,A,A,0,19,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,23,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1284,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:28.586+00,364849,13,24,209,209,A,A,0,20,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,24,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1285,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:28.791+00,365055,13,25,205,205,A,A,0,21,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,25,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1286,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:28.991+00,365254,13,26,200,200,A,A,0,22,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,26,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1287,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:29.209+00,365472,13,27,218,218,A,A,0,23,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,27,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1288,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:29.402+00,365666,13,28,194,194,A,A,0,24,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,28,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1289,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:29.566+00,365829,13,29,163,163,A,A,0,25,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,29,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1290,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:29.746+00,366010,13,30,181,181,A,A,0,26,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,30,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1291,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:29.91+00,366173,13,31,163,163,A,A,0,27,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,31,0,,,,,,1,0,1,1920,991,keyboard
eigen-dynamics-1.0.0::5c9b65b9fc4fa100125107e2,1292,5c9b65b9fc4fa100125107e2,5c9b65b9fc4fa100125107e2,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 00:53:30.11+00,366373,13,32,200,200,A,A,0,28,0,0,202,-1,350,0,2.85714285714286,0,1,0,2.85714285714286,0,0,reversal,green,#2E7D5B,plain,B_rich,3,2,32,0,,,,,,1,0,1,1920,991,keyboard
